company;playlist_sample;namesfiles;no;artist;song;sampleratefiles;totalsamplesfiles;durationfiles;bitratefiles;rmsfiles;rmsmedianfiles;lowenergyfiles;ASRfiles;beatspectrumfiles;eventdensityfiles;tempofiles;pulseclarityfiles;zerocrossfiles;rolloffsfiles;brightnessfiles;spreadfiles;centroidfiles;kurtosisfiles;flatnessfiles;entropyfiles;mfccfiles_1;mfccfiles_2;mfccfiles_3;mfccfiles_4;mfccfiles_5;mfccfiles_6;mfccfiles_7;mfccfiles_8;mfccfiles_9;mfccfiles_10;mfccfiles_11;mfccfiles_12;mfccfiles_13;pitchfiles;inharmonicityfiles;bestkeyfiles;keyclarityfiles;modalityfiles;tonalcentroidfiles_1;tonalcentroidfiles_2;tonalcentroidfiles_3;tonalcentroidfiles_4;tonalcentroidfiles_5;tonalcentroidfiles_6;chromagramfiles_1;chromagramfiles_2;chromagramfiles_3;chromagramfiles_4;chromagramfiles_5;chromagramfiles_6;chromagramfiles_7;chromagramfiles_8;chromagramfiles_9;chromagramfiles_10;chromagramfiles_11;chromagramfiles_12;attackslopefiles;attackleapfiles
Arte Francés;4;11 - The Cat Empire - Brighter Than Gold.mp3                                                                                                  ;11; The Cat Empire ; Brighter Than Gold.mp3                                                                                                  ;44100;8774192;198.961275;320;0.321107367;0.212912387;0.553884712;0.065162907;0.14726332;4.1;117.4086638;0.515940145;1018.297691;5561.959076;0.424514728;3002.597534;2448.306804;7.676572977;0.109108983;0.863452716;2.197054413;-0.548924456;-0.382319802;0.078915616;-0.009419034;0.082361348;0.041708023;0.147812882;0.113744747;0.166381393;0.112912781;-0.007101292;0.257919768;0;0.46096337;12;0.599290809;0.027402561;0.023964478;-1.082736245;1.966726411;-0.175980072;-0.382568932;-0.136728675;0.004557536;0.028129564;0.097669377;0.341455746;0.008316257;0.021685908;0.630432153;0.738651824;0.635865738;0.063565487;0.096618074;0.9999998;13.02780692;0.840855281
Arte Francés;4;11 - The Cat Empire - Brighter Than Gold.mp3                                                                                                  ;11; The Cat Empire ; Brighter Than Gold.mp3                                                                                                  ;44100;8774192;198.961275;320;0.332940136;0.225501262;0.586466165;0.010025063;0.084745377;4.3;117.4578441;0.497892879;1008.297714;5155.519867;0.394778952;3257.808376;2408.162661;8.372860492;0.118989091;0.863711736;2.800992117;-0.609851815;-0.222875875;0.197955648;-0.064443426;-0.046174801;-0.006265604;-0.002452128;0.059762424;-0.057540242;0.060036806;0.086591396;0.03009143;0;0.480470225;12;0.835140007;0.051561455;-1.391440228;-1.902522814;1.082134312;-0.253340808;-0.273993312;-0.200090459;0.008280843;0.756684571;0.13728207;0.734691815;0.060462557;0.2114448;0.718844544;0.432861607;0.946941213;0.117289646;0.412898806;0.999999907;17.90274749;0.352545326
Arte Francés;4;12 - Parov Stelar Trio - The Invisible Girl.mp3                                                                                               ;12; Parov Stelar Trio ; The Invisible Girl.mp3                                                                                               ;44100;15408565;349.400575;320;0.341274363;0.192434467;0.56641604;0.496240602;0.071749597;2.1;124.9949854;0.865543563;970.8977984;7643.698311;0.555679445;4364.493206;3524.142088;5.426572364;0.176913545;0.884049884;1.58723297;-0.129676486;0.769046827;-0.093853357;0.293923791;-0.045830763;0.149757404;-0.067053695;0.022204966;-0.00738066;-0.004855275;-0.067057838;-0.025879061;0;0.471862359;4;0.38175087;0.021590277;-0.249223517;0.425002846;-0.141679469;-0.420728752;0.102093834;-0.03745342;0.417486108;0.655587534;0.999999612;0.866247838;0.518283629;0.38401267;0.400391581;0.742012792;0.967472175;0.962543255;0.923579472;0.25220336;60.11766343;0.809921012
Arte Francés;4;12 - Parov Stelar Trio - The Invisible Girl.mp3                                                                                               ;12; Parov Stelar Trio ; The Invisible Girl.mp3                                                                                               ;44100;15408565;349.400575;320;0.335384632;0.181905583;0.563909774;0.506265664;0.054542893;2.3;124.9913856;0.850677501;1010.597708;8887.913704;0.59750862;4522.133652;3961.5906;4.485717413;0.219556099;0.899576885;1.407522764;-0.419031653;0.424424891;-0.117601269;0.509877171;0.184793557;0.073603306;0.128609509;-0.070182025;-0.139162253;-0.052928198;0.008565193;0.150227413;0;0.457252809;8;0.412138497;-0.015192811;-0.241703199;0.432281043;-0.203326346;-0.555766669;0.14614476;-0.183621438;0.319483504;0.526546858;0.848248683;0.620021214;0.465596237;0.333280731;0.29520885;0.587417226;0.802610793;0.808850115;0.999999671;0.257912918;20.12419986;0.745467801
Arte Francés;4;12 - Parov Stelar Trio - The Invisible Girl.mp3                                                                                               ;12; Parov Stelar Trio ; The Invisible Girl.mp3                                                                                               ;44100;15408565;349.400575;320;0.07158365;0.006637776;0.711779449;0.776942356;0.077916672;0.6;124.9891899;0.602304374;2880.993467;7467.311096;0.769819573;3786.083314;4274.184308;5.612778182;0.226905911;0.901563333;-0.187580754;0.511583675;1.141564059;-0.200992965;0.267795077;-0.12618743;0.56695941;-0.05257524;0.081768333;-0.026001312;-0.10101312;0.051616051;0.227030064;0;0.499841734;9;0.332512795;0.121624072;-0.158450659;0.222027019;0.150570965;0.175223298;-0.166318782;-0.088258017;0.61431223;0.650147058;0.935202197;0.846706465;0.465559569;0.273021769;0.093339189;0.512334914;0.999999927;0.965323052;0.876107042;0.680021465;44.37789482;0.741615875
Arte Francés;4;13 - Parov Stelar - Catgroove.mp3                                                                                                             ;13; Parov Stelar ; Catgroove.mp3                                                                                                             ;44100;10498683;238.065375;320;0.280870275;0.183812983;0.616541353;0.177944862;0.070483153;2.3;128.0133067;0.880285948;1157.697375;10670.12272;0.592107994;5045.018645;4408.841738;3.553018353;0.269827036;0.907698568;1.773816748;0.04683233;0.839378439;0.135351412;-0.053665527;0.235819049;0.00673101;0.070588535;0.127866891;-0.002392733;0.118739406;0.014107643;-0.031938805;0;0.48377566;12;0.651454787;-0.270915551;0.555607614;-0.926376181;0.401664347;-0.60961902;-0.3389502;-0.351079893;0.202216069;0.697234874;0.692434101;0.235946527;0.090891613;0.059847803;0.144256482;0.115347217;0.116229658;0.192546595;0.182265776;0.999999876;15.52954561;0.804359284
Arte Francés;4;13 - Parov Stelar - Catgroove.mp3                                                                                                             ;13; Parov Stelar ; Catgroove.mp3                                                                                                             ;44100;10498683;238.065375;320;0.283597852;0.187734616;0.621553885;0.200501253;0.071406305;2.3;128.0330207;0.817430974;1126.547445;10446.88396;0.593553098;4964.690077;4420.799597;3.553382432;0.274893865;0.91308742;1.64045657;0.192782914;0.682927579;0.047632366;0.083344143;0.125007695;0.055395355;0.099774639;0.112162104;0.080911318;0.064824269;0.047032683;0.027876808;0;0.478411737;7;0.515536905;-0.04318052;0.103246325;-0.921457863;-0.583841752;-0.842913625;-0.218402211;-0.120332547;0.262447866;0.999999861;0.937151932;0.361632881;0.148108405;0.197307599;0.502970656;0.095765145;0.329378434;0.271071808;0.142725742;0.427139489;13.68765555;0.249681835
Arte Francés;4;13 - Parov Stelar - Catgroove.mp3                                                                                                             ;13; Parov Stelar ; Catgroove.mp3                                                                                                             ;44100;10498683;238.065375;320;0.173307311;0.066530352;0.571428571;0.546365915;0.056088081;1.4;127.9780083;0.668685115;1624.896315;9391.084099;0.620437013;4764.284751;4380.230163;4.35716135;0.272957929;0.921043405;1.576037067;0.055024938;0.293862958;0.038073837;0.266627329;0.002466135;-0.016085676;0.026712135;0.165084566;0.044865305;0.01460534;-0.020202313;0.01606245;0;0.47208636;7;0.773453541;-0.149374714;-0.13721463;-1.102554437;-0.305448917;-0.923262296;0.098344055;0.385373359;0.099036942;0.410468159;0.133853295;0.128088913;0.048582175;0.099962616;0.999999899;0.207700424;0.239812672;0.273654678;0.17684089;0.142847198;4.724001185;0.364864098
Arte Francés;4;14 - Tape Five - Madame Coquette (Feat. Yuliet Topaz) (Aerophon mix).mp3                                                                      ;14; Tape Five ; Madame Coquette (Feat. Yuliet Topaz) (Aerophon mix).mp3                                                                      ;44100;9742999;220.929675;320;0.265395629;0.166447945;0.526315789;0.185463659;0.061223412;4.4;127.133847;0.4410385;1462.296684;7495.657539;0.50387134;4018.083931;3274.662621;5.520846112;0.194338278;0.894694214;2.027749103;0.075405271;0.312860229;0.007027574;0.148465528;-0.301998807;-0.084262492;-0.067954183;-0.059144132;0.179225378;0.112172664;0.167589009;-0.006996872;0;0.468909614;9;0.61647122;0.095049637;-1.05211507;0.677283962;-0.067963455;0.345539678;0.170085627;-0.434335836;0.588344433;0.735819384;0.425053457;0.465577765;0.267676919;0.53874076;0.147628924;0.830988226;0.999999913;0.505662977;0.937799206;0.415693675;17.57266779;0.273158182
Arte Francés;4;14 - Tape Five - Madame Coquette (Feat. Yuliet Topaz) (Aerophon mix).mp3                                                                      ;14; Tape Five ; Madame Coquette (Feat. Yuliet Topaz) (Aerophon mix).mp3                                                                      ;44100;9742999;220.929675;320;0.206927211;0.129505295;0.438596491;0.145363409;0.087616471;4.7;126.659258;0.445144135;1763.596001;8446.987724;0.555519734;4339.451414;3716.531609;5.079389492;0.213357316;0.909931284;2.42309659;-0.560317449;0.080516853;-0.10323779;-0.161672797;0.061300042;0.138546143;0.122847697;-0.182168527;0.019074343;0.202260705;0.021429629;-0.153561428;0;0.483799553;11;0.835727457;-0.346927606;-1.035259707;0.824270408;-0.930297094;-0.239416827;0.545637567;-0.665369061;0.303479478;0.768621323;0.25301833;0.244026558;0.509625906;0.842629638;0.087541628;0.484875059;0.288037575;0.167288337;0.999999828;0.119340587;10.0898518;0.404808714
Arte Francés;4;14 - Tape Five - Madame Coquette (Feat. Yuliet Topaz) (Aerophon mix).mp3                                                                      ;14; Tape Five ; Madame Coquette (Feat. Yuliet Topaz) (Aerophon mix).mp3                                                                      ;44100;9742999;220.929675;320;0.247088434;0.148548841;0.511278195;0.215538847;0.058656744;3.8;127.195419;0.424333461;1586.696402;8075.203514;0.530584674;4351.211733;3533.144882;5.371365529;0.228530888;0.902060815;2.049261249;-0.332991335;0.318918706;0.006391479;0.071168903;-0.281322996;-0.06426998;0.012665437;0.169359361;0.013661863;-0.064231359;0.011769582;0.024181752;0;0.469644126;4;0.493904304;0.06959413;-0.542255086;0.822126013;0.202229974;-0.135346117;0.237506284;-0.444475826;0.302656978;0.348799058;0.407730914;0.302136237;0.254629723;0.372162169;0.159104816;0.896549846;0.87420285;0.572880247;0.999999938;0.297385364;17.10415297;0.320595929
Arte Francés;4;15 - DJ Mibor - Topswing.mp3                                                                                                                  ;15; DJ Mibor ; Topswing.mp3                                                                                                                  ;44100;11248578;255.0698;320;0.330293832;0.202658162;0.578947368;0.268170426;0.068838757;3.6;115.0085828;0.823439683;961.2478203;7099.564362;0.515348388;4130.109343;3389.80969;5.543547297;0.191691387;0.893603038;1.809700362;0.233663906;0.223676934;0.351530834;0.094693736;-0.060125184;0.027550785;-0.163292706;0.033780066;0.231892593;0.155345555;0.022188628;0.203467811;0;0.480445669;9;0.540942623;0.027408455;-1.219694215;0.460034061;-0.569272737;0.646938764;0.028238144;-0.290947445;0.390218808;0.248606921;0.053344017;0.171291103;0.258816268;0.419005052;0.031352838;0.257246049;0.999999885;0.474704341;0.917399342;0.144506425;15.38878663;0.767568602
Arte Francés;4;15 - DJ Mibor - Topswing.mp3                                                                                                                  ;15; DJ Mibor ; Topswing.mp3                                                                                                                  ;44100;11248578;255.0698;320;0.312812036;0.187414162;0.538847118;0.295739348;0.062018358;3.5;115.0149274;0.872316997;1066.497582;8308.7883;0.547904202;4282.775436;3644.41183;4.82536988;0.199938763;0.900577876;1.769700561;-0.006560062;0.335459018;-0.01810167;0.304061356;-0.057778706;0.132620984;0.016127404;0.111886892;0.113325126;0.108582215;0.113716215;0.099706693;0;0.482451376;11;0.627257967;-0.044042706;-0.434550987;1.001395946;-0.791431611;0.082212764;0.082935297;0.161639608;0.860149575;0.519157593;0.41113172;0.544039839;0.513670727;0.987747801;0.589769481;0.704692697;0.709293477;0.971075718;0.999999813;0.437816965;11.59174002;0.351316889
Arte Francés;4;15 - DJ Mibor - Topswing.mp3                                                                                                                  ;15; DJ Mibor ; Topswing.mp3                                                                                                                  ;44100;11248578;255.0698;320;0.181055126;0.100024417;0.601503759;0.388471178;0.120202688;1.9;115.2027214;0.149213063;1346.996946;7486.320877;0.589548351;4006.026418;3628.227944;5.714328068;0.193432797;0.901876506;1.848603443;-0.14503975;0.363318204;-0.465392705;-0.089307657;-0.266593078;0.125644107;0.063203571;0.260920151;0.17817233;-0.062968009;0.265156874;-0.03071457;0;0.475564217;7;0.441861793;0.083104503;-0.604372046;-0.305842465;-0.792446122;-0.888908913;-0.422954939;0.321728046;0;0;0;0.103142011;0;0.865681886;0.999999618;0;0.112296193;0.029906247;0.001205488;0;15.35212247;0.237352882
Arte Francés;4;16 - The Electric Swing Circus - Empires (2).mp3                                                                                              ;16; The Electric Swing Circus ; Empires (2).mp3                                                                                              ;44100;8404375;190.5754;320;0.282079857;0.186193421;0.526315789;0.102756892;0.0720219;4.5;119.9727741;0.487401469;1355.696926;6476.447296;0.587089813;3600.881195;3266.092719;5.913575905;0.171103739;0.897401063;1.251343725;0.020595626;0.64901172;-0.294531576;0.352556914;-0.06863652;0.171252891;0.017744705;0.080519586;0.165413941;0.272417531;0.172845242;0.039384116;0;0.462763749;3;0.591853098;-0.183235843;0.657634002;0.154442102;-0.560833564;0.173978307;-0.111445434;-0.108813905;0.543335828;0.6180278;0.803198164;0.419038056;0.569515372;0.452528196;0.234875923;0.500348229;0.697501212;0.999999905;0.598300018;0.590336052;10.59487897;0.365771789
Arte Francés;4;16 - The Electric Swing Circus - Empires (2).mp3                                                                                              ;16; The Electric Swing Circus ; Empires (2).mp3                                                                                              ;44100;8404375;190.5754;320;0.260422745;0.141956843;0.431077694;0.318295739;0.145910395;4.7;120.4511156;0.168138154;1419.596781;7284.867668;0.54480139;3939.186277;3390.408981;5.447618316;0.208811831;0.900581079;1.58443232;0.178978004;0.398447337;-0.043897746;0.339863365;0.00199113;0.062052359;0.137982474;0.017219501;0.194301066;0.082979622;0.023257207;0.071678646;0;0.466619973;10;0.651387925;-0.041442392;0.701711917;0.478601878;-0.622134206;0.295969767;0.063286894;0.017218072;0.684065228;0.603526971;0.645574033;0.366483151;0.578863503;0.547556087;0.32901311;0.663494152;0.579946265;0.999999957;0.572318087;0.498971506;10.59761775;0.462555746
